2015-10-27T17:42:09.853522Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:10.716824Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:10.861346Z|path_pos|-1.3487800000 -3.0668900000 0.2217500000
2015-10-27T17:42:11.004761Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:11.292910Z|path_pos|-1.3487800000 -3.0668900000 0.2217500000
2015-10-27T17:42:11.436726Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:11.580788Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:12.300971Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:12.588898Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:13.452830Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:13.740749Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:14.028744Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:14.460949Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:14.604935Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:14.748779Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:14.893291Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:15.036947Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:15.180985Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:15.324834Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:16.044831Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:16.188808Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:16.332935Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:16.476780Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:17.486724Z|Cposition|359.9901
2015-10-27T17:42:17.630704Z|Cposition|359.9902
2015-10-27T17:42:18.060896Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:18.208271Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:18.492794Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:18.636847Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:19.644883Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:19.933261Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:20.220741Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:20.796849Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:21.229010Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:21.372841Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:21.660919Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:21.805203Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:22.092971Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:22.236987Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:22.812791Z|path_pos|-1.3487800000 -3.0668900000 0.2217600000
2015-10-27T17:42:23.245070Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
